track_id,artist_id,audio_path,text,split,y_genre,y_tags,y_valence,y_arousal,duration_s
musiccaps_M9MgZXkYRBs_140_150,yt_M9MgZXkYRBs,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\M9MgZXkYRBs_140_150.mp3,"The low quality recording features a classical song that consists of harmonizing trombone melodies. It sounds emotional and passionate, while the recording is noisy.",val,-1,"[""low quality"", ""noisy"", ""classical"", ""harmonizing trombone melodies"", ""emotional"", ""passionate""]",,,10.0
musiccaps_M9mc3HYL_GM_380_390,yt_M9mc3HYL_GM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\M9mc3HYL_GM_380_390.mp3,"The low quality recording features a breathy flute playing over dark mellow keys melody. It sounds passionate, soulful, emotional and the recording is noisy and in mono.",train,-1,"[""low quality"", ""noisy"", ""mono"", ""breathy flute melody"", ""mellow dark keys melody"", ""emotional"", ""passionate"", ""soulful""]",,,10.0
musiccaps_MC0Aeu7RLSI_30_40,yt_MC0Aeu7RLSI,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MC0Aeu7RLSI_30_40.mp3,This dancehall song features a male voice singing the main melody. Another male voice sings backing vocals in harmony with the main melody. The voice sings at a fast pace fitting many syllables in the rhythm phrases. This is accompanied by programmed percussion playing a simple beat. Synth sounds are played in between lines. This song is flirty. This song can be played in a club.,train,-1,"[""dancehall"", ""male voice"", ""backing voice"", ""programmed percussion"", ""flirty mood"", ""synth sounds"", ""dance music"", ""moderate tempo"", ""dj song"", ""club song""]",,,10.0
musiccaps_MEew7OQ17HY_10_20,yt_MEew7OQ17HY,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MEew7OQ17HY_10_20.mp3,This audio clip features a female voice singing the main melody. The quality of the audio recording is low. The voice is accompanied by Latin style percussion. Male voices sing backing vocals. This is a dance song at a moderate tempo. The sound of a camera shutter is played at the beginning and end of the clip. Other musical instruments are barely audible due to the low quality of audio recording.,test,-1,"[""low quality recording"", ""female voice"", ""latin percussion"", ""male backing voices"", ""moderate tempo"", ""dance music"", ""camera shutter sound""]",,,10.0
musiccaps_MFxMPOAbUPA_260_270,yt_MFxMPOAbUPA,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MFxMPOAbUPA_260_270.mp3,"This is an R&B/soul music piece. There is a whole mix of male and female vocals singing melodically. The tune is being performed by the keyboard while the electric guitar and the bass guitar are playing in the background. There is a slow tempo electronic drum beat in the rhythmic background. The atmosphere is emotional. This piece could be used in the soundtrack of a romance movie, especially during the scenes of resolution.",train,-1,"[""r&b"", ""soul"", ""remix"", ""male vocals"", ""female vocals"", ""melodic singing"", ""keyboard"", ""electric guitar"", ""bass guitar"", ""electronic drums"", ""emotional"", ""dreamy"", ""slow tempo""]",,,10.0
musiccaps_MHHshnnqyco_220_230,yt_MHHshnnqyco,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MHHshnnqyco_220_230.mp3,"This is a live performance of a Khaliji music piece. There is an orchestra performing the piece. The melody is being played by the oud and the violin. The rhythmic background is composed of various percussive elements such as the riq, the darbuka and performers clapping their hands. The atmosphere is vibrant. This piece could be playing in the background at an Arab cuisine restaurant.",train,-1,"[""khaliji music"", ""live performance"", ""orchestra"", ""violin"", ""oud"", ""percussion"", ""riq"", ""darbuka"", ""claps"", ""vibrant"", ""eastern sounding""]",,,10.0
musiccaps_MHgPpImV7b4_20_30,yt_MHgPpImV7b4,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MHgPpImV7b4_20_30.mp3,"The low quality recording features a Christmas song, played on a device that can produce mono sounds only, and it consists of a passionate male vocal singing over some muffled instrumental. It sounds euphoric, happy, joyful and fun. The recording is messy, in mono, noisy and slightly distorted.",train,-1,"[""christmas song"", ""low quality"", ""noisy"", ""mono"", ""muffled"", ""euphoric"", ""happy"", ""fun"", ""joyful"", ""passionate male vocal"", ""messy"", ""distorted""]",,,10.0
musiccaps_MHkfPjW0aRg_10_20,yt_MHkfPjW0aRg,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MHkfPjW0aRg_10_20.mp3,"The low quality recording features a dance hall rhythm Christmas song that consists of flat male vocals, alongside high pitched male vocals at the very beginning, singing over syncopated snare, plucked sitar melody, ""4 on the floor"" kick pattern and simple bass. It sounds fun and happy, like something kids would listen to.",test,-1,"[""low quality"", ""dance hall rhythm"", ""flat male vocal"", ""high pitched male vocal"", ""male chants"", ""plucked sitar melody"", ""syncopated snare"", ""simple bass"", ""\""4 on the floor\"" kick pattern"", ""fun"", ""happy""]",,,10.0
musiccaps_MIexFfOsuJs_30_40,yt_MIexFfOsuJs,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MIexFfOsuJs_30_40.mp3,A male singer sings this emotional melody with a female backup singer singing chanting tones. The song is slow tempo with a guitar strumming gently and no other instrumentation. The song is emotional and romantic. The song is beautiful and lilting.,test,-1,"[""male singer"", ""eclectic music"", ""slow tempo"", ""no other instrumentation"", ""dream sequence"", ""relaxing"", ""together forever"", ""never let go"", ""female chanting tones"", ""guitar strums gently"", ""erotic"", ""love song"", ""echo chamber"", ""vocal echoes"", ""romantic"", ""passionate"", ""making love"", ""acoustic love song"", ""sensual music""]",,,10.0
musiccaps_MJtDDmS6xSY_490_500,yt_MJtDDmS6xSY,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MJtDDmS6xSY_490_500.mp3,"The low quality, noisy recording features a male throaty vocals singing and some footsteps sound effects. In the background, some dog is barking. The whole sound is panned to the left channel of the stereo image, thus the unbalanced stereo image and it sounds like a sound from TV was recorded.",test,-1,"[""low quality"", ""mono"", ""noisy"", ""dog barking"", ""male throaty vocals"", ""unbalanced stereo image""]",,,10.0
musiccaps_MKXeCiPtZwo_280_290,yt_MKXeCiPtZwo,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MKXeCiPtZwo_280_290.mp3,This is an amateur recording of a young girl singing over a pop music piece in the background. The piece has a female vocal singing melodically while the electric guitar and the bass guitar play in the background. The rhythmic background consists of a very basic 4/4 rock drum beat.,test,-1,"[""karaoke"", ""female child vocal"", ""female vocal"", ""pop music"", ""electric guitar"", ""bass guitar"", ""drums""]",,,10.0
musiccaps_MKikHxKeodA_30_40,yt_MKikHxKeodA,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MKikHxKeodA_30_40.mp3,Very sounds like an old out of tune mechanical music making machine with harpsichord and recorder sounds. Very dissonant and atonal.,test,-1,"[""old music box"", ""out of tune"", ""harpsichord"", ""recorder"", ""dissonant"", ""atonal""]",,,10.0
musiccaps_MM0seezR2F4_100_110,yt_MM0seezR2F4,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MM0seezR2F4_100_110.mp3,"This rocksteady song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat. The bass is played on a double bass in a rock and roll style progression. A trumpet plays a fill at the end when the voice pauses. There are other instruments being played, but the quality of recording is low and the instruments are not heard clearly. The mood of the song is happy.",test,-1,"[""retro song"", ""ska"", ""low quality recording"", ""rocksteady"", ""male voice"", ""moderate tempo"", ""simple percussion"", ""trumpet song"", ""double bass""]",,,10.0
musiccaps_MMGAKKhqxKg_160_170,yt_MMGAKKhqxKg,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MMGAKKhqxKg_160_170.mp3,This amateur recording starts off with the sound of the crowd at a live show. This is followed by a male voice mouthing four blasting sounds over the mic. This is followed by a guitar playing a funk riff and another guitar playing a lower register melody. The percussion plays a fast beat. The bass plays only one note in a continuous pattern following the percussion. The mood of this song is upbeat. This song can be played in a retro club.,val,-1,"[""amateur recording"", ""crowd cheering"", ""falsetto voice"", ""vocables"", ""guitar sounds"", ""fast paced percussion"", ""bass"", ""moderate tempo"", ""upbeat song""]",,,10.0
musiccaps_MNd8CRa48Uk_260_270,yt_MNd8CRa48Uk,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MNd8CRa48Uk_260_270.mp3,"Eastern European music featuring clean electric guitar, tambourine, two male vocalists. Could be traditional dance music.",train,-1,"[""two male vocalists"", ""eastern european"", ""clean electric guitar"", ""accordion"", ""tambourine"", ""traditional dance""]",,,10.0
musiccaps_MNlzpCwdh4g_30_40,yt_MNlzpCwdh4g,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MNlzpCwdh4g_30_40.mp3,"The low quality recording features a french horn melody played over playback that consists of snappy rimshots, shimmering hi hats and arpeggiated guitar melody. It sounds emotional and passionate, even though the recording is in mono and noisy.",val,-1,"[""low quality"", ""mono"", ""noisy"", ""playback"", ""arpeggiated guitar melody"", ""snappy rimshots"", ""shimmering hi hats"", ""french horn melody"", ""emotional"", ""passionate""]",,,10.0
musiccaps_MPe6ztPtF0Y_30_40,yt_MPe6ztPtF0Y,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MPe6ztPtF0Y_30_40.mp3,"happy music featuring a solo acoustic strummed guitar playing open chords, quiet male singing, and a bird chirping in the background.",test,-1,"[""acoustic guitar"", ""strumming"", ""open chords"", ""bird chirping"", ""quiet male vocals"", ""singing"", ""low fidelity"", ""happy""]",,,10.0
musiccaps_MPxwPOOIskc_250_260,yt_MPxwPOOIskc,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MPxwPOOIskc_250_260.mp3,Quiet instrumental cover of a popular pop/rock song by an orchestra that features winds and strings trading off parts of the melody.,train,-1,"[""instrumental"", ""quiet"", ""cover"", ""orchestral"", ""winds"", ""strings"", ""popular song"", ""pop"", ""rock""]",,,10.0
musiccaps_MQ1Q7xydJPU_220_230,yt_MQ1Q7xydJPU,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MQ1Q7xydJPU_220_230.mp3,This is the live performance of a hard rock piece. There is a male vocal who is shouting at the crowd while revving up a chainsaw. The electric guitar is playing the melody while the bass guitar is playing in the background. The acoustic drums are playing a simple blues rock beat. The atmosphere is aggressive.,train,-1,"[""hard rock"", ""live performance"", ""male vocal"", ""shouting"", ""electric guitar"", ""bass guitar"", ""acoustic drums"", ""chainsaw"", ""hard-hitting"", ""aggressive""]",,,10.0
musiccaps_MQrOnSzVlJg_30_40,yt_MQrOnSzVlJg,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MQrOnSzVlJg_30_40.mp3,A female singer sings this beautiful melody. The song is medium tempo with no instrumentation but just the vocal echoes from the singer's vocals. The song is devotional and prayer-like in nature. The song is a Christmas hymn being sung by a Celtic singer. The audio quality is very muted and poor.,test,-1,"[""female singer"", ""poor audio quality"", ""carols"", ""advent"", ""muted vocals"", ""inspiring"", ""choir"", ""choral music"", ""christmas carols"", ""adoration"", ""medium tempo"", ""vocal vibrato"", ""orchestra"", ""church music"", ""celtic music"", ""celtic christmas"", ""no instrumentation"", ""no percussion instruments"", ""vocal echoes"", ""winter wonderland"", ""prayer"", ""meditational"", ""devotional""]",,,10.0
musiccaps_MS8VU468rKk_320_330,yt_MS8VU468rKk,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MS8VU468rKk_320_330.mp3,This is a cover of an alternative rock music piece. There is an electric guitar with a clean sound and a lot of reverb playing a gentle arpeggio. The atmosphere is dreamy and hazy. This piece could be used in the background of a tutorial video.,val,-1,"[""cover"", ""alternative rock"", ""electric guitar"", ""clean sound"", ""reverb"", ""gentle playing"", ""dreamy"", ""hazy""]",,,10.0
musiccaps_MSHbLrVlrQc_30_40,yt_MSHbLrVlrQc,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MSHbLrVlrQc_30_40.mp3,"The low quality recording features a kids song that had stretched audio, caused by digital compression, and it consists of chiptune vocal singing over groovy piano chords. Other elements of the instrumental are barely audible. The sound is almost crushed, but it still sounds happy and fun.",test,-1,"[""stretched audio"", ""chiptune vocal"", ""groovy piano chords"", ""inaudible"", ""crushed"", ""low quality"", ""kids song"", ""happy"", ""fun""]",,,10.0
musiccaps_MSqQKf3O3vY_30_40,yt_MSqQKf3O3vY,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MSqQKf3O3vY_30_40.mp3,"A male singer sings this pop melody with animated vocals making annoying sounds. The song is medium tempo with backup vocals singing harmony, keyboard accompaniment, percussive a bass line and strong drumming rhythm. The song is a background track for an animated tv show. The audio quality is very poor.",test,-1,"[""animated vocals"", ""male singer"", ""medium fast tempo"", ""children\u2019s show"", ""funny tv show"", ""comedy"", ""slapstick comedy"", ""backup singers"", ""multiple overlapping tracks"", ""groovy bass line"", ""discordant vocal tones"", ""keybiard accompaniment"", ""dance rhythm"", ""retro pop song"", ""animated movie soundtrack"", ""annoying vocal sounds"", ""poor audio quality""]",,,10.0
musiccaps_MV4tgzc9X6s_10_20,yt_MV4tgzc9X6s,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MV4tgzc9X6s_10_20.mp3,"This song features a cowbell being struck with a stick. The cowbell is struck at different parts producing different sounds. The first sound is a muted sound. At the beginning, the cowbell is struck three times at different parts. The first sound is muted. The second sound is slightly open and at a higher pitch than the first sound. The third sound is higher in pitch again and sounds more open than the first two sounds. A pattern is then played using a drumstick and striking the cowbell at different parts. There are no other instruments in this song. There are no voices in this song. This song can be played in a cowbell instructional video.",train,-1,"[""cowbell music"", ""no other instruments"", ""no voices"", ""different sounds on cowbell"", ""instruction song""]",,,10.0
musiccaps_MVAXHT67Na4_10_20,yt_MVAXHT67Na4,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVAXHT67Na4_10_20.mp3,"This is a parody montage of a K-pop music piece. There is a girl band singing in the original track. On the parts where the girls are hollering, the sounds of goats bleating were added. The original track has a keyboard playing the melody while there is a strong bass in the background. The rhythm is played by the electronic drums. There is an amusing atmosphere.",train,-1,"[""comedy"", ""parody"", ""k-pop"", ""goat bleating"", ""female vocals"", ""hollering"", ""keyboard"", ""strong bass"", ""electronic drums"", ""amusing""]",,,10.0
musiccaps_MVBQrBAXgw4_370_380,yt_MVBQrBAXgw4,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVBQrBAXgw4_370_380.mp3,This audio contains a very present kick on every beat. A synth bass is playing an arpeggio melody along with a synth lead sound playing in a higher pitch rising up in pitch. Then a riser sound also rises in pitch. Then the music stops and you can hear glass breaking. This song may be playing in a techno club.,train,-1,"[""progressive house"", ""digital drums"", ""synth lead sound"", ""digital bass"", ""riser"", ""uptempo"", ""energetic"", ""tension building""]",,,10.0
musiccaps_MVYSWTF11Nc_30_40,yt_MVYSWTF11Nc,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVYSWTF11Nc_30_40.mp3,A digital drum is playing a groove with different little elements panned to the left and right side of the speakers. Little sprinkles of plucked digital synth sounds are playing melodies along with a keyboard playing soft chords. The female voice is singing being backed by a voice full of effects. Then padsounds come in serving as strings playing a slow chord progression. This song may be playing at the mall.,test,-1,"[""pop"", ""digital drums"", ""pad sounds"", ""keys"", ""female voice singing"", ""backing voice"", ""simple production"", ""uptempo""]",,,10.0
musiccaps_MVq9PYtypy0_30_40,yt_MVq9PYtypy0,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MVq9PYtypy0_30_40.mp3,The hip-hop music features a male voice singing repetitive short bits of melody. The music excerpt contains a strong beat rhythm which drives the pulsation of the music. A synth sound is playing a repeating melody throughout the passage. The music sounds as if it was recorded by a phone from a playing speaker.,test,-1,"[""male voice"", ""hip-hop beat"", ""synth sound"", ""speakers"", ""hip-hop genre""]",,,10.0
musiccaps_MWS-Uxf1MRw_90_100,yt_MWS-Uxf1MRw,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MWS-Uxf1MRw_90_100.mp3,This is a classical music piece. There is a piano playing an arpeggio in the background while a violin gently plays the main tune. The atmosphere of the piece is sentimental. This piece could be used in the background of tutorial videos. It could also be playing in the background at a coffee shop.,train,-1,"[""classical music"", ""no singer"", ""instrumental"", ""piano"", ""violin"", ""gentle"", ""sentimental"", ""simple tune""]",,,10.0
musiccaps_MX0wS7MX3Zo_190_200,yt_MX0wS7MX3Zo,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MX0wS7MX3Zo_190_200.mp3,This is a contemporary classic music piece being performed on a theremin. The player gives the theremin and electronic sounding character. The atmosphere is weird and eccentric. This piece could go well in the soundtrack of an absurdist/surrealist art movie.,train,-1,"[""classical music"", ""contemporary"", ""theremin"", ""electronic sounding"", ""instrumental"", ""weird"", ""eerie"", ""eccentric""]",,,10.0
musiccaps_MXdVnDVjSL8_30_40,yt_MXdVnDVjSL8,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MXdVnDVjSL8_30_40.mp3,This dubstep song features a turntable being played. It starts off with a high frequency pitch that is being brought down to a lower pitch till it fades away. A male voice raps a line and the instruments pause momentarily. This is followed by scratching of a vinyl in a pattern. This is accompanied by programmed percussion playing a dubstep beat. The sounds played are all synthesized by the DJ console. This song can be played in a club.,train,-1,"[""dubstep"", ""turntable"", ""vinyl scratching"", ""percussion"", ""synth sounds"", ""male voice"", ""rap line"", ""no other instruments"", ""club song""]",,,10.0
musiccaps_MY0PsDE3xHs_30_40,yt_MY0PsDE3xHs,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MY0PsDE3xHs_30_40.mp3,"A female singer sings soft pop songs. The tempo is medium fast with electronically arranged music, electric guitar harmony, digital drum beats, and melodious vocal backup. The song is simple, soft, emotional, upbeat, catchy, with a dance groove. This song is an Electro Pop song.",test,-1,"[""female singer"", ""medium fast tempo"", ""emotional"", ""contemporary pop"", ""upbeat"", ""groovy rhythm"", ""dance music"", ""dance pop"", ""club music"", ""electro pop"", ""synth pop"", ""ambient"", ""electronic music"", ""synthesiser articulation"", ""digital drumming"", ""keyboard arrangement"", ""electric guitar riff"", ""vocal backup""]",,,10.0
musiccaps_MZhaDGgULtc_80_90,yt_MZhaDGgULtc,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MZhaDGgULtc_80_90.mp3,"A male vocalist sings this soft melody. The song is medium tempo, with violin harmony, steady drumming, straight bass lines, acoustic guitar and keyboard accompaniment with vocal backup. The song is in a foreign language. It is slow, and has a mellow, soft, emotional , sentimental and romantic vibe. This is a regional Pop song.",test,-1,"[""male singer"", ""medium tempo"", ""foreign language"", ""steady drumming"", ""keyboard harmony"", ""straight bass lines"", ""acoustic guitar"", ""vocal backup"", ""violin harmony"", ""violin symphony"", ""emotional"", ""sentimental"", ""mellow"", ""soft"", ""reverb"", ""backup harmony"", ""karaoke"", ""amateur recording"", ""amateur singer"", ""soft"", ""mellow"", ""emotional"", ""sentimental"", ""pop""]",,,10.0
musiccaps_M_s-49rNCdw_50_60,yt_M_s-49rNCdw,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\M_s-49rNCdw_50_60.mp3,"A male vocalist sings this spirited song. The song is medium tempo with energetic electric guitar lead, enthusiastic electric bass guitar , hard hitting drums and keyboard harmony. The vocals are passionate, youthful,energetic, vociferous, powerful and loud . This song is Hard Rock/Metal.",test,-1,"[""male vocalist"", ""fast tempo"", ""hard rock"", ""rock hits"", ""rock concert"", ""live performance"", ""spirited"", ""boisterous"", ""metal"", ""hard hitting drums"", ""energetic electric guitar lead"", ""electric bass guitar"", ""enthusiastic"", ""sonic power"", ""amplified instruments"", ""vigorous"", ""passionate"", ""intense"", ""vociferous"", ""a keyboard harmony""]",,,10.0
musiccaps_MdYXznF3Eac_30_40,yt_MdYXznF3Eac,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MdYXznF3Eac_30_40.mp3,To male voices are singing a melody. Someone is playing acoustic drums together with a djembe. A ukulele is being strummed on the offbeat along with a piano playing the same chords. This is an amateur recording. This song may be playing live at a small festival.,test,-1,"[""reggae"", ""piano"", ""djembe"", ""acoustic drums"", ""male voices singing"", ""ukulele"", ""medium to uptempo"", ""amateur recording""]",,,10.0
musiccaps_MeA8CSKAuvw_30_40,yt_MeA8CSKAuvw,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MeA8CSKAuvw_30_40.mp3,This pop song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat. The hi-hat is played in eighth notes. The bass is played on a tuba. The root notes of the chords are played. Trumpets play a staccato note at every alternate beat. A brass instrument plays a fill after the first two bars. The mood of this song is romantic. This song can be played in a romantic movie.,train,-1,"[""slow song"", ""pop song"", ""romantic mood"", ""male voice"", ""slow tempo"", ""tuba"", ""trumpets"", ""simple percussion""]",,,10.0
musiccaps_Mf6Ql55o7Es_30_40,yt_Mf6Ql55o7Es,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mf6Ql55o7Es_30_40.mp3,This is a pop music piece being played through a reverberation amp. There is a male and a female vocalist singing melodically. A clean sounding electric guitar is playing a simple tune while a keyboard is holding the chords and a bass guitar is playing in the background. The rhythmic background is provided by a medium tempo electronic drum beat that has characteristics resembling an acoustic drum kit. The atmosphere is sentimental and vibrant. This piece could be used in advertisement jingles. It could be playing in the background in a romantic setting.,test,-1,"[""pop music"", ""male vocal"", ""female vocal"", ""melodic singing"", ""keyboard"", ""electric guitar"", ""bass guitar"", ""electronic drums"", ""amp"", ""reverb"", ""simple tune"", ""sentimental"", ""vibrant"", ""medium tempo""]",,,10.0
musiccaps_MfKSVJIcDK0_30_40,yt_MfKSVJIcDK0,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MfKSVJIcDK0_30_40.mp3,An acoustic guitar is finger-picking a tremolo melody along with a flute playing a melody on top. This song may be playing in an adventure  video-game.,test,-1,"[""folk"", ""acoustic guitar"", ""flute"", ""soothing"", ""uptempo""]",,,10.0
musiccaps_MfX7Q0ucts8_30_40,yt_MfX7Q0ucts8,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MfX7Q0ucts8_30_40.mp3,"The low quality recording features an emotional electric guitar melody played with two different reverb pedal effects, one after the other. It sounds like the player is comparing the two reverbs. The recording is a bit noisy.",test,-1,"[""low quality"", ""emotional electric guitar melody"", ""reverb pedal effects"", ""noisy""]",,,10.0
musiccaps_Mhvgz5AjV3U_30_40,yt_Mhvgz5AjV3U,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mhvgz5AjV3U_30_40.mp3,"This audio contains various acoustic guitars playing a lead melody, a countermelody and strumming chords. An acoustic drum is holding a simple bossa nova groove along with shaker and percussion. This song may be played live outside by a busker.",train,-1,"[""flamenco"", ""acoustic guitars"", ""shaker"", ""acoustic drums"", ""percussion"", ""medium tempo""]",,,10.0
musiccaps_MiWskwqOMrg_30_40,yt_MiWskwqOMrg,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MiWskwqOMrg_30_40.mp3,"This is the recording of a gear review video. There is a male voice describing the feel of a certain reverb amp. There is a static sound that can be heard while he is talking, because the guitar is still plugged in. A mellow tune can be heard playing from a clean sounding electric guitar in the background.",train,-1,"[""gear review"", ""male voice"", ""talking"", ""amp static"", ""electric guitar"", ""mellow tune""]",,,10.0
musiccaps_MipnqUXgpOA_240_250,yt_MipnqUXgpOA,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MipnqUXgpOA_240_250.mp3,This is a remix of an R&B music piece. An auto-tuned male vocal is singing melodically in a minor scale at a high pitch. A fading electric guitar sample can be heard in the distance. Repeated hits of low-frequency percussion add a deepening effect to the piece. The atmosphere is very dreamy and very trippy. This piece could be used in a dream sequence at a movie or a TV show.,test,-1,"[""r&b"", ""soul"", ""remix"", ""male vocal"", ""high-pitched singing"", ""autotune"", ""electric guitar sample"", ""electronic percussion"", ""heavy effects"", ""dreamy"", ""trippy""]",,,10.0
musiccaps_Mir959i7F2M_30_40,yt_Mir959i7F2M,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mir959i7F2M_30_40.mp3,Someone is playing a e-guitar solo over another e-guitar providing jazz chords along with acoustic drums playing a jazzy groove with little licks and a steady straight groove in the ride that is panned to the right side of the speakers. An upright bass in playing a walking bassline. This song may be playing at a jazz bar.,test,-1,"[""jazz"", ""e-guitars"", ""acoustic drums"", ""upright bass"", ""medium to uptempo""]",,,10.0
musiccaps_MkPhe7TLLZ0_110_120,yt_MkPhe7TLLZ0,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MkPhe7TLLZ0_110_120.mp3,"Music and random sounds from an old 8 bit video game. A children's melody interspersed with harsh, digitally distorted sounds. Experimental and dissonant to the point of being chaotic.",test,-1,"[""8 bit"", ""video game sounds"", ""digital distortion"", ""experimental"", ""children's melody"", ""random sounds"", ""dissonant"", ""harsh"", ""chaotic""]",,,10.0
musiccaps_MkTQQ0m8Ys8_30_40,yt_MkTQQ0m8Ys8,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MkTQQ0m8Ys8_30_40.mp3,"The low quality recording features a live performance of a classical song by an orchestra that consists of muffled sustained strings melody, subtle drums rhythm and woodwinds melody. It is noisy and in mono, like it was recorded with a phone or a camera microphone.",test,-1,"[""low quality"", ""classical"", ""orchestra"", ""subtle drums rhythm"", ""muffled sustained strings melody"", ""woodwinds melody"", ""live performance"", ""mono"", ""noisy""]",,,10.0
musiccaps_MlnK2sa7mm4_70_80,yt_MlnK2sa7mm4,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MlnK2sa7mm4_70_80.mp3,"The low quality recording features a Harmonica solo melody. The recording is noisy and in mono, as it was probably recorded with a phone and it sounds emotional and passionate.",train,-1,"[""low quality"", ""mono"", ""noisy"", ""harmonica solo melody"", ""emotional"", ""passionate""]",,,10.0
musiccaps_MmqRlHntd0Q_80_90,yt_MmqRlHntd0Q,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MmqRlHntd0Q_80_90.mp3,This song contains a marching band playing a melody with a big brass section. Horns are playing the bass melody and kicks and snare rolls are providing the rhythm along with some cymbal hits. This song may be playing at a national sports-event.,train,-1,"[""marching band"", ""brass section"", ""drums/percussion"", ""amateur recording"", ""uplifting mood"", ""uptempo""]",,,10.0
musiccaps_Mnk6590abfY_30_40,yt_Mnk6590abfY,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Mnk6590abfY_30_40.mp3,This is a latin dance music piece. There is a heavy use of percussive elements such as marimba and steel percussion. They act both as the melodic and the rhythmic background. The atmosphere of the performance is lively and cheerful. This piece could be used as an accompaniment piece for latin dance courses.,test,-1,"[""latin dance music"", ""live performance"", ""percussion"", ""marimba"", ""steel percussion"", ""lively"", ""playful"", ""cheerful"", ""vibrant""]",,,10.0
musiccaps_MocXmVbat3s_30_40,yt_MocXmVbat3s,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\MocXmVbat3s_30_40.mp3,This is a  low quality recording of a motown style song. The song seems to have been recorded using a cellphone. The lead female vocalist has a soulful and powerful voice. The song is upbeat and jovial.,test,-1,"[""live performance"", ""low quality recording"", ""cellphone recording"", ""low quality audio"", ""motown song"", ""upbeat"", ""soulful female vocal""]",,,10.0
